split,sentence,tokens,ner_tags,ner_labels
validation,"Patient reports tooth mobility , zinc oxide eugenol prescribed .","Patient|reports|tooth|mobility|,|zinc|oxide|eugenol|prescribed|.",0 0 1 2 0 3 4 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|I-Chemical|O|O
validation,Prescribed metronidazole to manage apical periodontitis .,Prescribed|metronidazole|to|manage|apical|periodontitis|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
validation,Patient was prescribed amlexanox for periapical abscess .,Patient|was|prescribed|amlexanox|for|periapical|abscess|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
validation,Patient was prescribed erythromycin for necrotizing periodontitis .,Patient|was|prescribed|erythromycin|for|necrotizing|periodontitis|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
validation,Diclofenac was administered for canker sore .,Diclofenac|was|administered|for|canker|sore|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,The patient has glossitis and was started on ibuprofen .,The|patient|has|glossitis|and|was|started|on|ibuprofen|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
validation,"Diagnosis of dentigerous cyst confirmed , dexamethasone recommended .","Diagnosis|of|dentigerous|cyst|confirmed|,|dexamethasone|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,Patient was prescribed benzocaine for gingival recession .,Patient|was|prescribed|benzocaine|for|gingival|recession|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
validation,The patient has alveolar bone loss and was started on mineral trioxide aggregate .,The|patient|has|alveolar|bone|loss|and|was|started|on|mineral|trioxide|aggregate|.,0 0 0 1 2 2 0 0 0 0 3 4 4 0,O|O|O|B-Disease|I-Disease|I-Disease|O|O|O|O|B-Chemical|I-Chemical|I-Chemical|O
validation,Prescribed hydrogen peroxide to manage furcation involvement .,Prescribed|hydrogen|peroxide|to|manage|furcation|involvement|.,0 3 4 0 0 1 2 0,O|B-Chemical|I-Chemical|O|O|B-Disease|I-Disease|O
validation,Treatment for retained root includes acetaminophen .,Treatment|for|retained|root|includes|acetaminophen|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
validation,Treatment for necrotizing periodontitis includes ibuprofen .,Treatment|for|necrotizing|periodontitis|includes|ibuprofen|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
validation,"Patient reports cracked tooth , tranexamic acid prescribed .","Patient|reports|cracked|tooth|,|tranexamic|acid|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
validation,The patient has tooth attrition and was started on fluoride .,The|patient|has|tooth|attrition|and|was|started|on|fluoride|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,The patient has tooth mobility and was started on dexamethasone .,The|patient|has|tooth|mobility|and|was|started|on|dexamethasone|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,Prescribed chlorhexidine to manage abscess .,Prescribed|chlorhexidine|to|manage|abscess|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
validation,The patient has necrotizing periodontitis and was started on pilocarpine .,The|patient|has|necrotizing|periodontitis|and|was|started|on|pilocarpine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,"Patient reports calculus , dexamethasone prescribed .","Patient|reports|calculus|,|dexamethasone|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
validation,Silver diamine fluoride was administered for underbite .,Silver|diamine|fluoride|was|administered|for|underbite|.,0 0 0 0 0 0 1 0,O|O|O|O|O|O|B-Disease|O
validation,The patient has dry mouth and was started on prilocaine .,The|patient|has|dry|mouth|and|was|started|on|prilocaine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,The patient has bone loss and was started on amoxicillin clavulanate .,The|patient|has|bone|loss|and|was|started|on|amoxicillin|clavulanate|.,0 0 0 1 2 0 0 0 0 3 4 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|I-Chemical|O
validation,Prescribed calcium hydroxide to manage chronic periodontitis .,Prescribed|calcium|hydroxide|to|manage|chronic|periodontitis|.,0 3 4 0 0 1 2 0,O|B-Chemical|I-Chemical|O|O|B-Disease|I-Disease|O
validation,Prescribed lidocaine to manage tooth erosion .,Prescribed|lidocaine|to|manage|tooth|erosion|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
validation,"Patient reports oral infection , metronidazole prescribed .","Patient|reports|oral|infection|,|metronidazole|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
validation,Patient was prescribed ibuprofen for tooth fracture .,Patient|was|prescribed|ibuprofen|for|tooth|fracture|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
validation,Treatment for jaw pain includes clarithromycin .,Treatment|for|jaw|pain|includes|clarithromycin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
validation,"Diagnosis of embedded tooth confirmed , tramadol recommended .","Diagnosis|of|embedded|tooth|confirmed|,|tramadol|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,Prednisone was administered for tooth fracture .,Prednisone|was|administered|for|tooth|fracture|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,The patient has socket infection and was started on tramadol .,The|patient|has|socket|infection|and|was|started|on|tramadol|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,Hydrogen peroxide was administered for geographic tongue .,Hydrogen|peroxide|was|administered|for|geographic|tongue|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
validation,Prescribed midazolam to manage overbite .,Prescribed|midazolam|to|manage|overbite|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
validation,"Patient reports tooth attrition , sodium fluoride prescribed .","Patient|reports|tooth|attrition|,|sodium|fluoride|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
validation,The patient has oral leukoplakia and was started on ciprofloxacin .,The|patient|has|oral|leukoplakia|and|was|started|on|ciprofloxacin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,"Patient reports toothache , amoxicillin clavulanate prescribed .","Patient|reports|toothache|,|amoxicillin|clavulanate|prescribed|.",0 0 1 0 3 4 0 0,O|O|B-Disease|O|B-Chemical|I-Chemical|O|O
validation,Tramadol was administered for geographic tongue .,Tramadol|was|administered|for|geographic|tongue|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,"Diagnosis of halitosis confirmed , lidocaine recommended .","Diagnosis|of|halitosis|confirmed|,|lidocaine|recommended|.",0 0 1 0 0 3 0 0,O|O|B-Disease|O|O|B-Chemical|O|O
validation,Patient was prescribed tetracaine for oral infection .,Patient|was|prescribed|tetracaine|for|oral|infection|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
validation,Prescribed nystatin to manage enamel erosion .,Prescribed|nystatin|to|manage|enamel|erosion|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
validation,The patient has xerostomia and was started on diclofenac .,The|patient|has|xerostomia|and|was|started|on|diclofenac|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
validation,"Patient reports anodontia , minocycline prescribed .","Patient|reports|anodontia|,|minocycline|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
validation,"Patient reports dentigerous cyst , tranexamic acid prescribed .","Patient|reports|dentigerous|cyst|,|tranexamic|acid|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
validation,"Diagnosis of root resorption confirmed , tetracaine recommended .","Diagnosis|of|root|resorption|confirmed|,|tetracaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,"Patient reports periodontitis , amoxicillin prescribed .","Patient|reports|periodontitis|,|amoxicillin|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
validation,"Patient reports impacted tooth , dexamethasone prescribed .","Patient|reports|impacted|tooth|,|dexamethasone|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
validation,The patient has delayed eruption and was started on amoxicillin clavulanate .,The|patient|has|delayed|eruption|and|was|started|on|amoxicillin|clavulanate|.,0 0 0 1 2 0 0 0 0 3 4 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|I-Chemical|O
validation,"Patient reports tooth erosion , tranexamic acid prescribed .","Patient|reports|tooth|erosion|,|tranexamic|acid|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
validation,"Diagnosis of pericoronal infection confirmed , acetaminophen recommended .","Diagnosis|of|pericoronal|infection|confirmed|,|acetaminophen|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,The patient has cavity and was started on dexamethasone .,The|patient|has|cavity|and|was|started|on|dexamethasone|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
validation,Lidocaine was administered for tooth loss .,Lidocaine|was|administered|for|tooth|loss|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,"Diagnosis of exposed root confirmed , silver diamine fluoride recommended .","Diagnosis|of|exposed|root|confirmed|,|silver|diamine|fluoride|recommended|.",0 0 1 2 0 0 3 4 4 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|I-Chemical|I-Chemical|O|O
validation,"Patient reports gingival hyperplasia , amoxicillin prescribed .","Patient|reports|gingival|hyperplasia|,|amoxicillin|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
validation,Prescribed aspirin to manage gingivitis .,Prescribed|aspirin|to|manage|gingivitis|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
validation,"Diagnosis of leukoplakia confirmed , mepivacaine recommended .","Diagnosis|of|leukoplakia|confirmed|,|mepivacaine|recommended|.",0 0 1 0 0 3 0 0,O|O|B-Disease|O|O|B-Chemical|O|O
validation,Prescribed silver diamine fluoride to manage caries .,Prescribed|silver|diamine|fluoride|to|manage|caries|.,0 3 4 4 0 0 1 0,O|B-Chemical|I-Chemical|I-Chemical|O|O|B-Disease|O
validation,"Patient reports reversible pulpitis , nitrous oxide prescribed .","Patient|reports|reversible|pulpitis|,|nitrous|oxide|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
validation,"Patient reports open bite , bupivacaine prescribed .","Patient|reports|open|bite|,|bupivacaine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
validation,The patient has delayed eruption and was started on clotrimazole .,The|patient|has|delayed|eruption|and|was|started|on|clotrimazole|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,Prescribed sodium hypochlorite to manage geographic tongue .,Prescribed|sodium|hypochlorite|to|manage|geographic|tongue|.,0 3 4 0 0 1 2 0,O|B-Chemical|I-Chemical|O|O|B-Disease|I-Disease|O
validation,Amoxicillin was administered for necrotizing gingivitis .,Amoxicillin|was|administered|for|necrotizing|gingivitis|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,Benzocaine was administered for tooth loss .,Benzocaine|was|administered|for|tooth|loss|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,The patient has gingival recession and was started on mepivacaine .,The|patient|has|gingival|recession|and|was|started|on|mepivacaine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,The patient has mucocele and was started on acetaminophen .,The|patient|has|mucocele|and|was|started|on|acetaminophen|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
validation,"Patient reports gingival enlargement , ketorolac prescribed .","Patient|reports|gingival|enlargement|,|ketorolac|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
validation,Patient was prescribed azithromycin for underbite .,Patient|was|prescribed|azithromycin|for|underbite|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
validation,The patient has overbite and was started on triamcinolone .,The|patient|has|overbite|and|was|started|on|triamcinolone|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
validation,Prescribed amlexanox to manage chronic periodontitis .,Prescribed|amlexanox|to|manage|chronic|periodontitis|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
validation,Dexamethasone was administered for inflammation .,Dexamethasone|was|administered|for|inflammation|.,0 0 0 0 1 0,O|O|O|O|B-Disease|O
validation,"Patient reports pericoronal infection , prilocaine prescribed .","Patient|reports|pericoronal|infection|,|prilocaine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
validation,Prescribed amoxicillin to manage anodontia .,Prescribed|amoxicillin|to|manage|anodontia|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
validation,The patient has overbite and was started on amoxicillin .,The|patient|has|overbite|and|was|started|on|amoxicillin|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
validation,Patient was prescribed aspirin for overbite .,Patient|was|prescribed|aspirin|for|overbite|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
validation,"Patient reports caries , mineral trioxide aggregate prescribed .","Patient|reports|caries|,|mineral|trioxide|aggregate|prescribed|.",0 0 1 0 3 4 4 0 0,O|O|B-Disease|O|B-Chemical|I-Chemical|I-Chemical|O|O
validation,"Diagnosis of gingival recession confirmed , ibuprofen recommended .","Diagnosis|of|gingival|recession|confirmed|,|ibuprofen|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,Treatment for sialadenitis includes diclofenac .,Treatment|for|sialadenitis|includes|diclofenac|.,0 0 1 0 3 0,O|O|B-Disease|O|B-Chemical|O
validation,"Diagnosis of malocclusion confirmed , codeine recommended .","Diagnosis|of|malocclusion|confirmed|,|codeine|recommended|.",0 0 1 0 0 3 0 0,O|O|B-Disease|O|O|B-Chemical|O|O
validation,"Diagnosis of salivary stone confirmed , aspirin recommended .","Diagnosis|of|salivary|stone|confirmed|,|aspirin|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,The patient has tooth decay and was started on articaine .,The|patient|has|tooth|decay|and|was|started|on|articaine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
validation,"Diagnosis of periapical abscess confirmed , tetracycline recommended .","Diagnosis|of|periapical|abscess|confirmed|,|tetracycline|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,Dexamethasone was administered for gingival hyperplasia .,Dexamethasone|was|administered|for|gingival|hyperplasia|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,"Diagnosis of geographic tongue confirmed , clarithromycin recommended .","Diagnosis|of|geographic|tongue|confirmed|,|clarithromycin|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,"Diagnosis of oral infection confirmed , benzocaine recommended .","Diagnosis|of|oral|infection|confirmed|,|benzocaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,Treatment for anodontia includes bupivacaine .,Treatment|for|anodontia|includes|bupivacaine|.,0 0 1 0 3 0,O|O|B-Disease|O|B-Chemical|O
validation,"Diagnosis of exposed root confirmed , ketorolac recommended .","Diagnosis|of|exposed|root|confirmed|,|ketorolac|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,Amlexanox was administered for dry socket .,Amlexanox|was|administered|for|dry|socket|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
validation,Prescribed aspirin to manage leukoplakia .,Prescribed|aspirin|to|manage|leukoplakia|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
validation,"Patient reports open bite , benzocaine prescribed .","Patient|reports|open|bite|,|benzocaine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
validation,"Patient reports tmj disorder , hydrogen peroxide prescribed .","Patient|reports|tmj|disorder|,|hydrogen|peroxide|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
validation,Hydrogen peroxide was administered for tooth loss .,Hydrogen|peroxide|was|administered|for|tooth|loss|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
validation,The patient has anodontia and was started on benzocaine .,The|patient|has|anodontia|and|was|started|on|benzocaine|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
validation,"Diagnosis of oral infection confirmed , lidocaine recommended .","Diagnosis|of|oral|infection|confirmed|,|lidocaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,Patient was prescribed tetracaine for inflammation .,Patient|was|prescribed|tetracaine|for|inflammation|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
validation,"Patient reports infection , methylprednisolone prescribed .","Patient|reports|infection|,|methylprednisolone|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
validation,Prescribed hydrogen peroxide to manage gum disease .,Prescribed|hydrogen|peroxide|to|manage|gum|disease|.,0 3 4 0 0 1 2 0,O|B-Chemical|I-Chemical|O|O|B-Disease|I-Disease|O
validation,Prescribed pilocarpine to manage infection .,Prescribed|pilocarpine|to|manage|infection|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
validation,Patient was prescribed hydrogen peroxide for tooth attrition .,Patient|was|prescribed|hydrogen|peroxide|for|tooth|attrition|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
validation,"Diagnosis of oral thrush confirmed , articaine recommended .","Diagnosis|of|oral|thrush|confirmed|,|articaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
validation,The patient has inflammation and was started on calcium hydroxide .,The|patient|has|inflammation|and|was|started|on|calcium|hydroxide|.,0 0 0 1 0 0 0 0 3 4 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|I-Chemical|O
validation,"Patient reports pulpitis , levonordefrin prescribed .","Patient|reports|pulpitis|,|levonordefrin|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
validation,"Patient reports alveolar bone loss , erythromycin prescribed .","Patient|reports|alveolar|bone|loss|,|erythromycin|prescribed|.",0 0 1 2 2 0 3 0 0,O|O|B-Disease|I-Disease|I-Disease|O|B-Chemical|O|O
validation,Prescribed benzocaine to manage angular cheilitis .,Prescribed|benzocaine|to|manage|angular|cheilitis|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
validation,Treatment for tooth abrasion includes tranexamic acid .,Treatment|for|tooth|abrasion|includes|tranexamic|acid|.,0 0 1 2 0 3 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O
validation,Nitrous oxide was administered for radicular cyst .,Nitrous|oxide|was|administered|for|radicular|cyst|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
validation,Prescribed triazolam to manage gingivitis .,Prescribed|triazolam|to|manage|gingivitis|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
validation,"Patient reports mucocele , tranexamic acid prescribed .","Patient|reports|mucocele|,|tranexamic|acid|prescribed|.",0 0 1 0 3 4 0 0,O|O|B-Disease|O|B-Chemical|I-Chemical|O|O
